"V1","V2"
14,289
14,318
14,318
14,318
14,347
14,407
14,422
14,452
14,467
14,467
14,482
14,482
14,482
14,497
14,527
14,527
14,527
14,527
14,542
14,542
14,542
14,572
14,587
14,602
14,602
14,602
14,602
14,602
14,602
14,617
14,617
14,617
14,617
14,632
14,632
14,647
14,647
14,6
14,6
14,6
14,6
14,6
14,21
14,21
14,21
14,36
14,65
14,65
14,65
14,65
14,95
14,95
14,95
14,95
14,110
14,110
14,110
14,110
14,110
14,110
14,110
14,110
14,110
14,140
14,140
14,140
14,140
14,155
14,155
14,155
14,170
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,185
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,200
14,215
14,215
14,215
14,215
14,215
14,215
14,230
14,230
14,230
14,245
14,245
14,245
14,245
14,245
14,245
14,245
14,245
14,245
14,245
14,245
14,260
14,333
14,125
14,140
14,185
14,200
14,200
14,275
14,290
14,319
14,319
14,423
14,468
14,468
14,483
14,483
14,483
14,483
14,483
14,543
14,588
14,588
14,603
14,618
14,648
14,588
14,7
14,7
14,7
14,7
14,7
14,7
14,22
14,111
14,141
14,141
14,141
14,141
14,141
14,141
14,141
14,141
14,141
14,141
14,141
14,171
14,186
14,186
14,186
14,201
14,201
14,201
14,201
14,201
14,201
14,201
14,201
14,201
14,201
14,246
14,246
14,246
14,246
14,261
14,334
14,334
14,334
14,141
14,141
14,186
14,291
14,320
14,364
14,379
14,394
14,424
14,469
14,469
14,469
14,469
14,484
14,529
14,649
14,8
14,52
14,112
14,127
14,142
14,142
14,142
14,142
14,142
14,142
14,142
14,142
14,142
14,142
14,142
14,142
14,157
14,187
14,187
14,187
14,187
14,187
14,202
14,202
14,247
14,247
14,247
14,247
14,335
14,335
14,335
14,277
14,277
14,321
14,560
14,620
14,143
14,143
14,143
14,158
14,158
14,203
14,203
14,233
14,263
14,263
14,203
14,203
14,576
14,576
14,114
14,114
14,114
14,129
14,129
14,129
14,129
14,144
14,144
14,189
14,189
14,189
14,189
14,189
14,189
14,189
14,204
14,249
14,249
14,249
14,249
14,337
14,115
14,115
14,145
14,190
14,190
14,190
14,205
14,205
14,205
14,250
14,265
14,265
14,338
14,265
14,280
14,398
14,533
14,563
14,191
14,191
14,191
14,206
14,206
14,251
14,354
14,654
14,147
14,192
14,192
14,490
14,550
14,610
14,610
14,118
14,148
14,193
14,253
14,268
14,581
14,611
14,194
14,194
14,194
14,417
14,477
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,75
15,90
15,135
15,135
15,150
15,150
15,165
15,165
15,165
15,165
15,165
15,165
15,180
15,180
15,195
15,195
15,210
15,210
15,60
15,75
15,150
15,165
15,180
15,210
15,210
15,270
15,315
15,388
15,433
15,433
15,433
15,433
15,433
15,433
15,448
15,448
15,448
15,448
15,448
15,463
15,493
15,508
15,508
15,508
15,508
15,508
15,508
15,508
15,628
15,628
15,628
15,628
15,433
15,448
15,643
15,76
15,76
15,76
15,76
15,76
15,76
15,76
15,76
15,91
15,91
15,91
15,91
15,91
15,136
15,136
15,329
15,76
15,404
15,404
15,479
15,494
15,494
15,509
15,509
15,509
15,614
15,629
15,404
15,3
15,48
15,62
15,77
15,77
15,77
15,77
15,77
15,77
15,77
15,77
15,77
15,77
15,122
15,137
15,137
15,137
15,152
15,182
15,197
15,242
15,272
15,420
15,480
15,480
15,480
15,510
15,510
15,615
15,615
15,123
15,123
15,123
15,138
15,273
15,436
15,496
15,526
15,526
15,64
15,527
15,542
15,587
15,587
15,215
15,275
15,305
15,408
15,438
15,186
15,186
15,186
15,186
15,186
15,186
15,187
15,202
16,286
16,33
16,33
16,33
16,33
16,152
16,33
16,302
16,302
16,302
16,302
16,375
16,375
16,465
16,600
16,302
16,34
16,34
16,49
16,63
16,93
16,93
16,331
16,288
16,288
16,288
16,288
16,288
16,288
16,303
16,303
16,303
16,303
16,303
16,303
16,303
16,361
16,361
16,361
16,361
16,376
16,376
16,376
16,376
16,376
16,376
16,376
16,391
16,391
16,391
16,391
16,406
16,421
16,436
16,436
16,466
16,466
16,466
16,481
16,481
16,526
16,526
16,526
16,616
16,646
16,646
16,303
16,303
16,35
16,35
16,35
16,35
16,35
16,50
16,50
16,94
16,94
16,169
16,289
16,289
16,289
16,289
16,289
16,304
16,304
16,304
16,304
16,304
16,304
16,304
16,304
16,304
16,304
16,304
16,304
16,304
16,304
16,304
16,318
16,318
16,347
16,347
16,362
16,362
16,362
16,362
16,362
16,377
16,377
16,377
16,377
16,377
16,377
16,377
16,377
16,377
16,377
16,392
16,392
16,392
16,392
16,407
16,407
16,407
16,437
16,437
16,452
16,467
16,467
16,467
16,512
16,512
16,527
16,527
16,527
16,602
16,602
16,602
16,617
16,617
16,632
16,647
16,647
16,377
16,377
16,377
16,392
16,36
16,36
16,36
16,36
16,36
16,36
16,36
16,36
16,36
16,51
16,51
16,51
16,65
16,65
16,65
16,95
16,95
16,140
16,140
16,155
16,170
16,200
16,215
16,215
16,215
16,215
16,215
16,36
16,275
16,290
16,290
16,290
16,290
16,305
16,305
16,305
16,305
16,305
16,305
16,305
16,305
16,305
16,319
16,319
16,363
16,363
16,378
16,378
16,378
16,378
16,378
16,378
16,378
16,393
16,393
16,393
16,408
16,408
16,438
16,438
16,453
16,453
16,453
16,453
16,453
16,468
16,468
16,468
16,468
16,483
16,483
16,483
16,483
16,498
16,498
16,498
16,513
16,513
16,513
16,513
16,573
16,618
16,618
16,633
16,633
16,633
16,633
16,319
16,37
16,37
16,37
16,37
16,37
16,37
16,66
16,66
16,96
16,96
16,156
16,171
16,186
16,276
16,276
16,276
16,276
16,291
16,291
16,306
16,306
16,306
16,306
16,306
16,306
16,306
16,306
16,306
16,306
16,306
16,320
16,320
16,320
16,320
16,320
16,320
16,364
16,364
16,379
16,379
16,379
16,379
16,379
16,379
16,379
16,379
16,379
16,379
16,379
16,379
16,394
16,394
16,394
16,394
16,439
16,439
16,439
16,439
16,439
16,454
16,454
16,469
16,469
16,469
16,469
16,469
16,484
16,499
16,619
16,634
16,649
16,306
16,379
16,454
16,38
16,67
16,67
16,97
16,97
16,112
16,142
16,187
16,217
16,52
16,277
16,277
16,292
16,307
16,307
16,307
16,307
16,307
16,307
16,307
16,307
16,321
16,321
16,321
16,321
16,365
16,365
16,365
16,380
16,380
16,440
16,440
16,440
16,440
16,455
16,455
16,455
16,515
16,515
16,530
16,530
16,530
16,620
16,620
16,620
16,635
16,650
16,292
16,365
16,39
16,39
16,39
16,39
16,53
16,53
16,68
16,98
16,98
16,113
16,113
16,143
16,173
16,173
16,188
16,188
16,218
16,218
16,336
16,113
16,278
16,278
16,293
16,293
16,293
16,293
16,293
16,293
16,293
16,293
16,293
16,293
16,293
16,293
16,308
16,308
16,308
16,308
16,308
16,308
16,308
16,308
16,308
16,308
16,308
16,308
16,308
16,308
16,322
16,322
16,322
16,366
16,366
16,366
16,366
16,381
16,381
16,396
16,396
16,396
16,441
16,441
16,456
16,456
16,456
16,456
16,456
16,456
16,456
16,456
16,471
16,471
16,486
16,501
16,516
16,606
16,621
16,636
16,651
16,381
16,25
16,40
16,40
16,40
16,40
16,54
16,84
16,84
16,84
16,84
16,99
16,99
16,99
16,99
16,99
16,99
16,99
16,99
16,99
16,114
16,114
16,144
16,144
16,144
16,189
16,279
16,279
16,279
16,279
16,279
16,279
16,279
16,294
16,294
16,294
16,294
16,294
16,294
16,294
16,309
16,309
16,309
16,309
16,309
16,309
16,323
16,323
16,323
16,323
16,367
16,367
16,367
16,367
16,367
16,367
16,382
16,382
16,382
16,382
16,382
16,382
16,382
16,382
16,382
16,382
16,382
16,382
16,397
16,397
16,397
16,397
16,397
16,427
16,442
16,442
16,457
16,457
16,457
16,457
16,457
16,457
16,457
16,457
16,472
16,472
16,472
16,472
16,472
16,487
16,487
16,502
16,502
16,502
16,502
16,517
16,517
16,517
16,532
16,592
16,637
16,637
16,652
16,652
16,442
16,41
16,41
16,41
16,41
16,41
16,100
16,100
16,100
16,100
16,100
16,100
16,100
16,130
16,160
16,220
16,295
16,295
16,310
16,310
16,310
16,310
16,310
16,310
16,310
16,310
16,310
16,310
16,310
16,310
16,310
16,324
16,324
16,324
16,324
16,324
16,368
16,368
16,368
16,383
16,383
16,383
16,383
16,383
16,398
16,458
16,458
16,458
16,458
16,473
16,473
16,473
16,503
16,503
16,518
16,608
16,653
16,42
16,56
16,101
16,101
16,101
16,116
16,146
16,146
16,146
16,146
16,281
16,281
16,296
16,296
16,296
16,296
16,311
16,311
16,311
16,311
16,311
16,311
16,311
16,311
16,369
16,399
16,399
16,429
16,444
16,444
16,444
16,444
16,459
16,459
16,459
16,459
16,459
16,474
16,474
16,474
16,474
16,474
16,474
16,474
16,474
16,489
16,489
16,504
16,504
16,519
16,519
16,519
16,519
16,534
16,534
16,594
16,639
16,639
16,57
16,57
16,102
16,102
16,102
16,177
16,340
16,282
16,282
16,282
16,297
16,297
16,297
16,312
16,312
16,312
16,312
16,312
16,312
16,326
16,326
16,326
16,326
16,370
16,370
16,385
16,385
16,385
16,385
16,385
16,400
16,445
16,445
16,445
16,445
16,445
16,445
16,445
16,445
16,460
16,460
16,460
16,460
16,460
16,475
16,475
16,475
16,475
16,475
16,475
16,505
16,505
16,535
16,535
16,535
16,625
16,640
16,326
16,29
16,44
16,44
16,44
16,44
16,44
16,44
16,103
16,103
16,103
16,103
16,103
16,103
16,103
16,148
16,148
16,148
16,163
16,193
16,283
16,298
16,298
16,313
16,313
16,313
16,313
16,313
16,313
16,313
16,313
16,313
16,313
16,327
16,327
16,327
16,327
16,327
16,327
16,327
16,327
16,327
16,327
16,327
16,371
16,371
16,371
16,371
16,386
16,386
16,386
16,386
16,386
16,386
16,386
16,401
16,416
16,431
16,431
16,446
16,446
16,446
16,446
16,446
16,446
16,461
16,461
16,461
16,461
16,461
16,461
16,461
16,461
16,461
16,461
16,461
16,461
16,476
16,476
16,476
16,476
16,476
16,491
16,506
16,506
16,506
16,521
16,521
16,521
16,521
16,536
16,536
16,386
16,461
16,45
16,45
16,45
16,59
16,74
16,74
16,89
16,104
16,104
16,179
16,179
16,194
16,284
16,299
16,299
16,299
16,299
16,299
16,314
16,314
16,314
16,314
16,314
16,314
16,314
16,328
16,328
16,328
16,328
16,328
16,328
16,328
16,328
16,372
16,372
16,387
16,387
16,387
16,387
16,387
16,387
16,387
16,387
16,387
16,387
16,387
16,387
16,402
16,402
16,402
16,447
16,447
16,447
16,447
16,447
16,447
16,447
16,462
16,462
16,462
16,462
16,462
16,462
16,462
16,462
16,462
16,462
16,462
16,462
16,462
16,462
16,477
16,477
16,477
16,492
16,507
16,507
16,507
16,507
16,507
16,507
16,522
16,522
16,537
16,597
16,627
16,627
17,16
17,180
17,180
17,180
17,195
17,195
17,240
17,180
17,270
17,285
17,358
17,358
17,418
17,418
17,433
17,463
17,538
17,538
17,583
17,628
17,628
17,32
17,106
17,136
17,166
17,181
17,181
17,329
17,301
17,301
17,301
17,449
17,629
17,629
17,33
17,33
17,48
17,48
17,48
17,62
17,107
17,122
17,122
17,122
17,122
17,152
17,152
17,182
17,182
17,197
17,197
17,212
17,227
17,257
17,330
17,345
17,345
17,420
17,435
17,435
17,450
17,480
17,495
17,510
17,555
17,570
17,585
17,600
17,615
17,615
17,630
17,630
17,630
17,317
17,4
17,34
17,34
17,34
17,34
17,49
17,63
17,63
17,63
17,63
17,63
17,63
17,63
17,63
17,63
17,78
17,78
17,78
17,78
17,78
17,78
17,78
17,78
17,78
17,78
17,78
17,78
17,78
17,78
17,78
17,78
17,93
17,108
17,108
17,138
17,138
17,138
17,138
17,138
17,138
17,153
17,153
17,183
17,183
17,183
17,198
17,198
17,213
17,228
17,243
17,258
17,331
17,273
17,273
17,376
17,376
17,391
17,391
17,406
17,436
17,436
17,436
17,451
17,481
17,481
17,481
17,481
17,481
17,481
17,481
17,496
17,571
17,616
17,631
17,631
17,631
17,35
17,35
17,50
17,50
17,64
17,64
17,64
17,64
17,79
17,79
17,79
17,79
17,79
17,79
17,79
17,79
17,79
17,79
17,94
17,94
17,94
17,94
17,109
17,109
17,124
17,139
17,154
17,154
17,154
17,154
17,169
17,184
17,184
17,184
17,184
17,214
17,229
17,229
17,259
17,332
17,274
17,304
17,362
17,362
17,377
17,377
17,377
17,392
17,392
17,407
17,437
17,452
17,452
17,467
17,482
17,482
17,482
17,482
17,482
17,482
17,482
17,512
17,512
17,512
17,512
17,572
17,617
17,617
17,632
17,632
17,632
17,632
17,632
17,647
17,36
17,36
17,36
17,51
17,51
17,65
17,65
17,65
17,65
17,80
17,80
17,80
17,80
17,80
17,80
17,80
17,80
17,80
17,95
17,95
17,95
17,95
17,125
17,140
17,140
17,155
17,155
17,155
17,170
17,170
17,170
17,185
17,185
17,185
17,185
17,185
17,185
17,185
17,185
17,185
17,185
17,185
17,185
17,185
17,185
17,185
17,185
17,185
17,200
17,215
17,215
17,275
17,275
17,275
17,275
17,290
17,305
17,348
17,363
17,378
17,378
17,423
17,438
17,438
17,438
17,453
17,453
17,483
17,483
17,483
17,483
17,483
17,483
17,483
17,483
17,483
17,498
17,498
17,513
17,513
17,513
17,543
17,618
17,618
17,618
17,633
17,633
17,633
17,633
17,648
17,22
17,37
17,37
17,81
17,81
17,81
17,81
17,81
17,96
17,96
17,141
17,141
17,141
17,141
17,141
17,141
17,141
17,141
17,141
17,141
17,141
17,156
17,156
17,171
17,171
17,171
17,186
17,186
17,186
17,186
17,186
17,186
17,186
17,216
17,216
17,334
17,276
17,276
17,291
17,291
17,320
17,349
17,364
17,364
17,379
17,394
17,394
17,394
17,394
17,439
17,439
17,439
17,454
17,454
17,454
17,454
17,454
17,454
17,454
17,484
17,484
17,484
17,484
17,484
17,529
17,604
17,604
17,604
17,619
17,634
17,634
17,634
17,649
17,38
17,52
17,67
17,67
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,97
17,112
17,142
17,142
17,142
17,142
17,142
17,142
17,187
17,187
17,187
17,187
17,202
17,335
17,277
17,277
17,307
17,307
17,321
17,350
17,350
17,365
17,380
17,380
17,395
17,425
17,425
17,440
17,440
17,440
17,440
17,455
17,455
17,455
17,455
17,470
17,470
17,485
17,530
17,605
17,605
17,620
17,620
17,635
17,635
17,635
17,635
17,635
17,635
17,650
17,24
17,39
17,39
17,39
17,39
17,68
17,83
17,83
17,98
17,98
17,143
17,143
17,143
17,143
17,188
17,188
17,278
17,308
17,308
17,308
17,366
17,381
17,426
17,426
17,426
17,426
17,441
17,456
17,456
17,471
17,486
17,486
17,531
17,531
17,591
17,606
17,606
17,621
17,636
17,636
17,636
17,636
17,636
17,636
17,10
17,54
17,129
17,129
17,144
17,144
17,144
17,159
17,174
17,204
17,337
17,337
17,40
17,279
17,279
17,309
17,382
17,397
17,427
17,427
17,442
17,457
17,457
17,457
17,457
17,487
17,487
17,502
17,532
17,547
17,607
17,622
17,622
17,637
17,637
17,637
17,637
17,652
17,652
17,41
17,41
17,41
17,41
17,100
17,100
17,145
17,145
17,160
17,160
17,190
17,190
17,190
17,190
17,190
17,190
17,205
17,353
17,398
17,428
17,443
17,458
17,458
17,458
17,458
17,488
17,488
17,488
17,488
17,488
17,488
17,533
17,548
17,623
17,638
17,488
17,42
17,42
17,56
17,56
17,71
17,86
17,101
17,101
17,191
17,191
17,191
17,191
17,191
17,191
17,206
17,311
17,311
17,325
17,325
17,399
17,399
17,429
17,459
17,474
17,489
17,489
17,504
17,519
17,519
17,624
17,639
17,639
17,639
17,43
17,57
17,57
17,102
17,102
17,117
17,132
17,132
17,147
17,147
17,147
17,147
17,192
17,192
17,192
17,192
17,192
17,192
17,192
17,192
17,192
17,192
17,192
17,282
17,297
17,326
17,355
17,385
17,445
17,445
17,460
17,460
17,460
17,490
17,505
17,505
17,520
17,535
17,535
17,535
17,550
17,610
17,625
17,640
17,640
17,44
17,44
17,44
17,44
17,103
17,103
17,133
17,148
17,148
17,193
17,193
17,298
17,327
17,371
17,401
17,401
17,431
17,446
17,461
17,461
17,476
17,476
17,476
17,491
17,491
17,536
17,581
17,611
17,611
17,626
17,626
17,641
17,641
17,641
17,641
17,641
17,656
17,30
17,30
17,89
17,149
17,149
17,149
17,194
17,194
17,194
17,342
17,284
17,299
17,314
17,357
17,402
17,432
17,432
17,447
17,447
17,447
17,462
17,477
17,492
17,492
17,507
17,537
17,537
17,597
17,642
17,642
17,642
17,642
17,642
17,642
17,642
17,657
18,1
18,1
18,1
18,1
18,75
18,90
18,270
18,315
18,373
18,373
18,373
18,373
18,418
18,433
18,448
18,448
18,448
18,463
18,523
18,523
18,553
18,568
18,583
18,613
18,628
18,643
18,643
18,373
18,32
18,47
18,91
18,211
18,151
18,316
18,374
18,389
18,404
18,419
18,449
18,449
18,449
18,449
18,509
18,509
18,509
18,509
18,569
18,629
18,359
18,33
18,33
18,33
18,33
18,48
18,48
18,62
18,77
18,77
18,77
18,77
18,77
18,77
18,92
18,137
18,137
18,137
18,137
18,272
18,302
18,360
18,375
18,375
18,375
18,375
18,375
18,390
18,390
18,390
18,435
18,435
18,435
18,450
18,450
18,450
18,465
18,495
18,495
18,510
18,600
18,630
18,645
18,645
18,480
18,4
18,19
18,19
18,19
18,49
18,93
18,93
18,168
18,183
18,228
18,243
18,243
18,288
18,288
18,303
18,303
18,406
18,406
18,406
18,421
18,436
18,436
18,451
18,466
18,466
18,481
18,481
18,481
18,481
18,481
18,481
18,511
18,511
18,616
18,631
18,646
18,5
18,20
18,20
18,50
18,79
18,79
18,79
18,79
18,79
18,139
18,154
18,169
18,184
18,184
18,214
18,259
18,274
18,304
18,304
18,347
18,362
18,377
18,377
18,377
18,377
18,392
18,407
18,407
18,407
18,407
18,422
18,452
18,452
18,452
18,467
18,482
18,482
18,482
18,482
18,482
18,482
18,482
18,482
18,482
18,482
18,497
18,497
18,497
18,497
18,497
18,497
18,497
18,497
18,497
18,497
18,497
18,497
18,512
18,512
18,512
18,512
18,512
18,512
18,527
18,527
18,527
18,527
18,587
18,602
18,602
18,617
18,632
18,632
18,647
18,647
18,6
18,6
18,36
18,36
18,36
18,51
18,65
18,65
18,65
18,65
18,65
18,65
18,65
18,65
18,65
18,65
18,65
18,65
18,65
18,65
18,65
18,65
18,65
18,65
18,65
18,80
18,80
18,80
18,80
18,80
18,80
18,80
18,80
18,80
18,80
18,80
18,80
18,80
18,80
18,80
18,80
18,95
18,95
18,110
18,140
18,140
18,140
18,140
18,140
18,155
18,155
18,155
18,155
18,170
18,185
18,185
18,185
18,185
18,185
18,215
18,215
18,215
18,215
18,230
18,230
18,245
18,333
18,275
18,290
18,305
18,305
18,305
18,348
18,363
18,378
18,378
18,393
18,423
18,423
18,438
18,438
18,438
18,453
18,453
18,468
18,468
18,468
18,468
18,468
18,483
18,483
18,483
18,483
18,483
18,483
18,483
18,483
18,498
18,498
18,498
18,498
18,498
18,498
18,498
18,513
18,513
18,513
18,513
18,513
18,513
18,513
18,513
18,513
18,513
18,513
18,513
18,513
18,513
18,513
18,513
18,513
18,513
18,513
18,528
18,528
18,528
18,528
18,573
18,588
18,588
18,618
18,633
18,633
18,633
18,633
18,633
18,633
18,648
18,393
18,7
18,37
18,66
18,81
18,81
18,81
18,81
18,96
18,96
18,96
18,171
18,171
18,186
18,186
18,186
18,186
18,216
18,216
18,320
18,379
18,439
18,454
18,454
18,454
18,454
18,469
18,469
18,484
18,484
18,499
18,499
18,499
18,499
18,514
18,97
18,97
18,97
18,112
18,157
18,187
18,217
18,292
18,292
18,292
18,307
18,410
18,440
18,485
18,515
18,530
18,98
18,98
18,218
18,308
18,322
18,322
18,381
18,396
18,456
18,471
18,486
18,486
18,501
18,606
18,84
18,114
18,144
18,204
18,219
18,367
18,382
18,382
18,457
18,487
18,487
18,502
18,652
18,398
18,503
18,503
18,86
18,459
18,489
18,489
18,489
18,489
18,504
18,519
18,102
18,177
18,460
18,490
18,505
18,535
18,506
18,521
18,89
18,462
18,627
19,1
19,46
19,46
19,75
19,388
19,388
19,463
19,47
19,271
19,509
19,33
19,3
19,435
19,465
19,510
19,465
19,4
19,4
19,34
19,78
19,288
19,288
19,421
19,466
19,496
19,496
19,511
19,511
19,5
19,5
19,20
19,35
19,35
19,35
19,50
19,50
19,64
19,259
19,5
19,20
19,169
19,467
19,497
19,497
19,602
19,632
19,6
19,6
19,6
19,6
19,6
19,21
19,21
19,36
19,51
19,65
19,80
19,140
19,6
19,319
19,423
19,468
19,498
19,498
19,513
19,528
19,528
19,543
19,648
19,7
19,22
19,22
19,22
19,37
19,37
19,37
19,37
19,66
19,81
19,81
19,171
19,186
19,37
19,320
19,320
19,394
19,469
19,634
19,634
19,649
19,8
19,23
19,38
19,52
19,67
19,67
19,82
19,97
19,142
19,247
19,157
19,440
19,515
19,24
19,39
19,39
19,39
19,83
19,98
19,24
19,68
19,293
19,293
19,486
19,25
19,40
19,54
19,54
19,69
19,69
19,84
19,54
19,129
19,189
19,279
19,323
19,323
19,412
19,502
19,517
19,517
19,592
19,607
19,85
19,85
19,338
19,295
19,324
19,324
19,503
19,42
19,42
19,42
19,56
19,86
19,131
19,161
19,474
19,28
19,43
19,29
19,29
19,44
19,193
19,401
19,491
19,566
19,477
19,567
20,570
20,274
20,304
20,377
20,527
20,542
20,185
20,290
20,528
20,528
20,543
20,543
20,573
20,603
20,141
20,186
20,216
20,306
20,364
20,409
20,424
20,514
20,529
20,574
20,649
20,409
20,8
20,52
20,112
20,335
20,335
20,425
20,455
20,455
20,590
20,590
20,24
20,39
20,53
20,218
20,293
20,322
20,441
20,501
20,546
20,591
20,411
20,591
20,10
20,99
20,99
20,189
20,189
20,189
20,189
20,337
20,337
20,337
20,309
20,323
20,382
20,412
20,457
20,472
20,502
20,532
20,532
20,592
20,592
20,637
20,637
20,637
20,637
20,412
20,41
20,41
20,41
20,310
20,413
20,413
20,413
20,563
20,578
20,608
20,623
20,623
20,623
20,42
20,116
20,146
20,221
20,251
20,339
20,339
20,281
20,429
20,459
20,519
20,534
20,534
20,549
20,549
20,549
20,579
20,624
20,654
20,13
20,28
20,43
20,43
20,117
20,192
20,340
20,87
20,312
20,326
20,326
20,326
20,355
20,370
20,385
20,400
20,415
20,460
20,475
20,490
20,520
20,520
20,520
20,550
20,550
20,326
20,415
20,341
20,341
20,313
20,386
20,401
20,416
20,416
20,416
20,446
20,476
20,536
20,536
20,581
20,641
20,283
20,15
20,15
20,30
20,59
20,89
20,104
20,342
20,299
20,328
20,357
20,387
20,477
20,477
20,537
20,657
21,288
21,421
21,646
21,616
21,422
21,497
21,602
21,602
21,617
21,617
21,647
21,65
21,155
21,423
21,438
21,438
21,453
21,468
21,498
21,498
21,513
21,513
21,513
21,513
21,513
21,513
21,528
21,543
21,603
21,603
21,603
21,603
21,618
21,618
21,618
21,618
21,618
21,633
21,648
21,633
21,7
21,37
21,66
21,66
21,66
21,81
21,96
21,96
21,156
21,171
21,231
21,334
21,334
21,276
21,306
21,409
21,439
21,454
21,469
21,469
21,469
21,484
21,499
21,499
21,499
21,499
21,499
21,499
21,499
21,499
21,514
21,514
21,514
21,619
21,619
21,619
21,619
21,634
21,634
21,634
21,634
21,634
21,634
21,634
21,649
21,649
21,649
21,649
21,649
21,23
21,67
21,67
21,82
21,82
21,82
21,82
21,97
21,157
21,172
21,187
21,187
21,217
21,172
21,277
21,440
21,455
21,455
21,455
21,455
21,455
21,455
21,470
21,500
21,500
21,500
21,500
21,500
21,500
21,515
21,515
21,515
21,515
21,515
21,515
21,560
21,605
21,605
21,620
21,620
21,620
21,620
21,635
21,635
21,635
21,635
21,635
21,39
21,53
21,68
21,83
21,83
21,173
21,173
21,218
21,218
21,336
21,68
21,83
21,293
21,308
21,441
21,456
21,471
21,501
21,501
21,501
21,501
21,501
21,516
21,621
21,636
21,636
21,636
21,636
21,636
21,40
21,69
21,69
21,69
21,69
21,69
21,69
21,69
21,69
21,69
21,84
21,84
21,144
21,159
21,279
21,279
21,294
21,309
21,427
21,427
21,427
21,442
21,442
21,442
21,442
21,457
21,457
21,457
21,457
21,472
21,472
21,472
21,502
21,502
21,502
21,502
21,502
21,502
21,502
21,502
21,502
21,502
21,517
21,517
21,517
21,517
21,517
21,517
21,517
21,517
21,517
21,532
21,532
21,532
21,532
21,577
21,592
21,592
21,592
21,592
21,592
21,592
21,592
21,607
21,637
21,637
21,637
21,637
21,637
21,637
21,637
21,637
21,637
21,652
21,652
21,652
21,652
21,442
21,457
21,592
21,622
21,637
21,637
21,11
21,26
21,26
21,26
21,41
21,55
21,55
21,55
21,55
21,55
21,70
21,85
21,85
21,85
21,85
21,100
21,145
21,160
21,160
21,160
21,190
21,190
21,220
21,235
21,250
21,280
21,280
21,398
21,443
21,443
21,443
21,443
21,458
21,458
21,458
21,473
21,473
21,473
21,473
21,473
21,473
21,503
21,503
21,503
21,503
21,503
21,503
21,503
21,503
21,503
21,503
21,503
21,503
21,503
21,518
21,518
21,518
21,518
21,518
21,518
21,518
21,533
21,533
21,578
21,578
21,608
21,623
21,623
21,623
21,623
21,623
21,623
21,638
21,638
21,638
21,638
21,638
21,653
21,653
21,653
21,653
21,443
21,458
21,42
21,42
21,56
21,71
21,71
21,71
21,71
21,71
21,86
21,86
21,86
21,86
21,86
21,86
21,86
21,86
21,86
21,86
21,101
21,101
21,131
21,161
21,161
21,176
21,176
21,176
21,176
21,176
21,176
21,176
21,176
21,191
21,221
21,221
21,221
21,221
21,339
21,281
21,281
21,296
21,311
21,311
21,399
21,429
21,429
21,444
21,444
21,444
21,444
21,444
21,459
21,459
21,459
21,459
21,474
21,489
21,489
21,504
21,504
21,504
21,504
21,504
21,504
21,504
21,504
21,504
21,504
21,504
21,504
21,504
21,519
21,519
21,519
21,519
21,519
21,519
21,549
21,549
21,549
21,579
21,594
21,609
21,609
21,609
21,609
21,624
21,624
21,624
21,624
21,624
21,624
21,624
21,624
21,624
21,624
21,639
21,639
21,639
21,639
21,639
21,639
21,639
21,639
21,639
21,639
21,639
21,639
21,639
21,639
21,639
21,654
21,654
21,654
21,654
21,654
21,489
21,504
21,43
21,57
21,72
21,72
21,72
21,72
21,72
21,87
21,177
21,177
21,222
21,222
21,222
21,282
21,282
21,297
21,297
21,385
21,445
21,445
21,445
21,460
21,475
21,475
21,475
21,475
21,475
21,475
21,475
21,505
21,505
21,505
21,505
21,505
21,505
21,505
21,520
21,520
21,520
21,520
21,520
21,520
21,520
21,535
21,535
21,610
21,610
21,625
21,625
21,625
21,625
21,640
21,640
21,640
21,655
21,655
21,655
21,655
21,655
21,655
21,655
21,505
21,640
21,655
21,44
21,58
21,58
21,58
21,103
21,103
21,103
21,118
21,148
21,148
21,178
21,178
21,178
21,193
21,253
21,341
21,341
21,133
21,253
21,283
21,313
21,401
21,446
21,461
21,461
21,461
21,461
21,476
21,476
21,476
21,476
21,476
21,476
21,476
21,506
21,506
21,506
21,506
21,506
21,506
21,506
21,506
21,506
21,506
21,506
21,506
21,506
21,506
21,506
21,506
21,506
21,506
21,506
21,521
21,521
21,521
21,521
21,521
21,521
21,521
21,521
21,521
21,521
21,521
21,521
21,521
21,551
21,596
21,596
21,611
21,611
21,611
21,611
21,611
21,626
21,626
21,626
21,626
21,626
21,626
21,641
21,641
21,641
21,641
21,641
21,641
21,641
21,641
21,656
21,656
21,656
21,656
21,476
21,30
21,45
21,59
21,59
21,74
21,74
21,74
21,74
21,74
21,74
21,74
